Ano;Mês;Empresa;CNPJ;Porte da Prestadora;UF;Município;Código IBGE Município;Tecnologia;Acessos
2019;3;CLARO;09132659000176;Grande Porte;PR;Janiópolis;4112207;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;SP;Bom Jesus dos Perdões;3507100;DTH;453
2019;3;CLARO;09132659000176;Grande Porte;PI;Boa Hora;2201770;DTH;13
2019;3;CLARO;09132659000176;Grande Porte;PB;Areia;2501104;DTH;32
2019;3;CLARO;09132659000176;Grande Porte;GO;Firminópolis;5207808;DTH;14
2019;3;CLARO;09132659000176;Grande Porte;PR;São João do Triunfo;4125100;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;GO;Nazário;5214408;DTH;21
2019;3;CLARO;09132659000176;Grande Porte;MG;Jacutinga;3134905;DTH;84
2019;3;CLARO;09132659000176;Grande Porte;SE;Rosário do Catete;2806107;DTH;20
2019;3;CLARO;09132659000176;Grande Porte;ES;Cariacica;3201308;DTH;876
2019;3;CLARO;09132659000176;Grande Porte;RS;Progresso;4315156;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;MA;Presidente Juscelino;2109205;DTH;16
2019;3;CLARO;09132659000176;Grande Porte;MG;Perdizes;3149804;DTH;174
2019;3;CLARO;09132659000176;Grande Porte;PB;São José de Princesa;2514552;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;GO;Aragoiânia;5201801;DTH;30
2019;3;CLARO;09132659000176;Grande Porte;RN;Fernando Pedroza;2403756;DTH;41
2019;3;CLARO;09132659000176;Grande Porte;BA;Brejões;2904308;DTH;47
2019;3;CLARO;09132659000176;Grande Porte;BA;Itiruçu;2916906;DTH;12
2019;3;CLARO;09132659000176;Grande Porte;MG;Pintópolis;3150570;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;SP;Dolcinópolis;3514205;DTH;28
2019;3;CLARO;09132659000176;Grande Porte;MA;Igarapé Grande;2105203;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;PR;Morretes;4116208;DTH;312
2019;3;CLARO;09132659000176;Grande Porte;CE;Ibicuitinga;2305332;DTH;33
2019;3;CLARO;09132659000176;Grande Porte;MG;Pavão;3148509;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;SP;Viradouro;3556800;DTH;237
2019;3;CLARO;09132659000176;Grande Porte;MT;Sorriso;5107925;DTH;2406
2019;3;CLARO;09132659000176;Grande Porte;GO;Santa Rita do Novo Destino;5219456;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;SP;Cotia;3513009;DTH;4935
2019;3;CLARO;09132659000176;Grande Porte;PE;Orobó;2609709;DTH;119
2019;3;CLARO;09132659000176;Grande Porte;RS;Capão do Leão;4304663;DTH;121
2019;3;CLARO;09132659000176;Grande Porte;RS;Mata;4312104;DTH;16
2019;3;CLARO;09132659000176;Grande Porte;SP;Elisiário;3514924;DTH;57
2019;3;CLARO;09132659000176;Grande Porte;MG;Patrocínio do Muriaé;3148202;DTH;13
2019;3;CLARO;09132659000176;Grande Porte;MA;Pinheiro;2108603;DTH;88
2019;3;CLARO;09132659000176;Grande Porte;PR;Verê;4128609;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;SP;Biritiba-Mirim;3506607;DTH;273
2019;3;CLARO;09132659000176;Grande Porte;BA;Lafaiete Coutinho;2918704;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;RO;São Miguel do Guaporé;1100320;DTH;33
2019;3;CLARO;09132659000176;Grande Porte;PE;Brejão;2602407;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;SP;Espírito Santo do Turvo;3515194;DTH;59
2019;3;CLARO;09132659000176;Grande Porte;SP;Campo Limpo Paulista;3509601;DTH;2199
2019;3;CLARO;09132659000176;Grande Porte;RS;Tupandi;4322251;DTH;51
2019;3;CLARO;09132659000176;Grande Porte;PI;Sebastião Barros;2210623;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;RS;Itaara;4310538;DTH;92
2019;3;CLARO;09132659000176;Grande Porte;SE;Pinhão;2805208;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;RN;São Bento do Norte;2411601;DTH;21
2019;3;CLARO;09132659000176;Grande Porte;SP;Pirangi;3539004;DTH;165
2019;3;CLARO;09132659000176;Grande Porte;SP;Cerqueira César;3511409;DTH;158
2019;3;CLARO;09132659000176;Grande Porte;SP;Rancharia;3542206;DTH;147
2019;3;CLARO;09132659000176;Grande Porte;PE;Caruaru;2604106;DTH;784
2019;3;CLARO;09132659000176;Grande Porte;SP;Embu das Artes;3515004;DTH;3811
2019;3;CLARO;09132659000176;Grande Porte;MG;Bonfinópolis de Minas;3108206;DTH;8
2019;3;CLARO;09132659000176;Grande Porte;GO;Adelândia;5200159;DTH;16
2019;3;CLARO;09132659000176;Grande Porte;MG;Santo Antônio do Itambé;3160207;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;MG;Nova Porteirinha;3145059;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;SC;Lajeado Grande;4209458;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;SP;Oscar Bressane;3534500;DTH;45
2019;3;CLARO;09132659000176;Grande Porte;PR;Mariópolis;4115309;DTH;10
2019;3;CLARO;09132659000176;Grande Porte;BA;Ourolândia;2923357;DTH;17
2019;3;CLARO;09132659000176;Grande Porte;GO;Posse;5218300;DTH;138
2019;3;CLARO;09132659000176;Grande Porte;MA;Joselândia;2105609;DTH;7
2019;3;CLARO;09132659000176;Grande Porte;SP;José Bonifácio;3525706;DTH;366
2019;3;CLARO;09132659000176;Grande Porte;MA;Cantanhede;2102705;DTH;22
2019;3;CLARO;09132659000176;Grande Porte;GO;Bonfinópolis;5203559;DTH;25
2019;3;CLARO;09132659000176;Grande Porte;BA;Caraíbas;2906899;DTH;5
2019;3;CLARO;09132659000176;Grande Porte;SC;Guaramirim;4206504;DTH;305
2019;3;CLARO;09132659000176;Grande Porte;MG;Arantina;3103603;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;SP;Salmourão;3545100;DTH;16
2019;3;CLARO;09132659000176;Grande Porte;CE;Mucambo;2309003;DTH;17
2019;3;CLARO;09132659000176;Grande Porte;BA;Anguera;2901502;DTH;14
2019;3;CLARO;09132659000176;Grande Porte;MA;Milagres do Maranhão;2106672;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;RJ;Sumidouro;3305703;DTH;17
2019;3;CLARO;09132659000176;Grande Porte;RS;Nova Bréscia;4313003;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;SE;Ilha das Flores;2802700;DTH;15
2019;3;CLARO;09132659000176;Grande Porte;PB;Tenório;2516755;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;PR;Alvorada do Sul;4100806;DTH;23
2019;3;CLARO;09132659000176;Grande Porte;SP;Jaci;3524501;DTH;90
2019;3;CLARO;09132659000176;Grande Porte;PR;Contenda;4106209;DTH;66
2019;3;CLARO;09132659000176;Grande Porte;SP;Nova Europa;3532900;DTH;338
2019;3;CLARO;09132659000176;Grande Porte;SC;Videira;4219309;DTH;565
2019;3;CLARO;09132659000176;Grande Porte;PR;Palmas;4117602;DTH;151
2019;3;CLARO;09132659000176;Grande Porte;AL;Feira Grande;2702603;DTH;24
2019;3;CLARO;09132659000176;Grande Porte;MG;Dom Bosco;3122470;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;MG;Arcos;3104205;DTH;59
2019;3;CLARO;09132659000176;Grande Porte;PR;Cândido de Abreu;4104402;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;MG;Iraí de Minas;3131604;DTH;18
2019;3;CLARO;09132659000176;Grande Porte;MG;Santa Luzia;3157807;DTH;2203
2019;3;CLARO;09132659000176;Grande Porte;TO;Barra do Ouro;1703073;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;PR;Santa Mariana;4123907;DTH;16
2019;3;CLARO;09132659000176;Grande Porte;MG;Aracitaba;3103306;DTH;7
2019;3;CLARO;09132659000176;Grande Porte;PA;São Geraldo do Araguaia;1507458;DTH;62
2019;3;CLARO;09132659000176;Grande Porte;PR;Diamante do Norte;4107108;DTH;8
2019;3;CLARO;09132659000176;Grande Porte;MG;Entre Rios de Minas;3123908;DTH;75
2019;3;CLARO;09132659000176;Grande Porte;SP;Piraju;3538808;DTH;228
2019;3;CLARO;09132659000176;Grande Porte;SP;Itapuí;3522901;DTH;276
2019;3;CLARO;09132659000176;Grande Porte;BA;Pindobaçu;2924603;DTH;8
2019;3;CLARO;09132659000176;Grande Porte;RJ;Carapebus;3300936;DTH;104
2019;3;CLARO;09132659000176;Grande Porte;MA;Palmeirândia;2107605;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;RS;Paim Filho;4313607;DTH;5
2019;3;CLARO;09132659000176;Grande Porte;GO;Itajá;5210802;DTH;12
2019;3;CLARO;09132659000176;Grande Porte;GO;Palestina de Goiás;5215652;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;RS;Campos Borges;4304101;DTH;13
2019;3;CLARO;09132659000176;Grande Porte;PE;Goiana;2606200;DTH;569
2019;3;CLARO;09132659000176;Grande Porte;BA;Retirolândia;2926103;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;PB;São João do Cariri;2514008;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;MG;Ibiaí;3129608;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;GO;Rianápolis;5218706;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;SP;Macaubal;3528106;DTH;110
2019;3;CLARO;09132659000176;Grande Porte;RJ;Saquarema;3305505;DTH;997
2019;3;CLARO;09132659000176;Grande Porte;RS;Terra de Areia;4321436;DTH;88
2019;3;CLARO;09132659000176;Grande Porte;MA;São João Batista;2111003;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;BA;Ibirapuã;2912806;DTH;13
2019;3;CLARO;09132659000176;Grande Porte;AL;Barra de São Miguel;2700607;DTH;79
2019;3;CLARO;09132659000176;Grande Porte;PB;Santa Teresinha;2513802;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;RN;"Lagoa d'Anta";2406205;DTH;12
2019;3;CLARO;09132659000176;Grande Porte;SP;Itaporanga;3522802;DTH;28
2019;3;CLARO;09132659000176;Grande Porte;SC;Presidente Castello Branco;4213906;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;PI;Lagoa do Piauí;2205581;DTH;28
2019;3;CLARO;09132659000176;Grande Porte;SP;Guapiara;3517604;DTH;86
2019;3;CLARO;09132659000176;Grande Porte;AC;Manoel Urbano;1200344;DTH;119
2019;3;CLARO;09132659000176;Grande Porte;SC;Nova Itaberaba;4211454;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;MG;Santo Antônio do Monte;3160405;DTH;24
2019;3;CLARO;09132659000176;Grande Porte;PA;Ipixuna do Pará;1503457;DTH;145
2019;3;CLARO;09132659000176;Grande Porte;PR;Salto do Lontra;4123006;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;SP;Bragança Paulista;3507605;DTH;2316
2019;3;CLARO;09132659000176;Grande Porte;PA;Santa Izabel do Pará;1506500;DTH;964
2019;3;CLARO;09132659000176;Grande Porte;RN;Monte Alegre;2407807;DTH;90
2019;3;CLARO;09132659000176;Grande Porte;SC;Mafra;4210100;DTH;384
2019;3;CLARO;09132659000176;Grande Porte;AM;Codajás;1301308;DTH;95
2019;3;CLARO;09132659000176;Grande Porte;MT;Cuiabá;5103403;DTH;8785
2019;3;CLARO;09132659000176;Grande Porte;MG;Seritinga;3166402;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;SP;São Simão;3550902;DTH;507
2019;3;CLARO;09132659000176;Grande Porte;PB;Santana de Mangueira;2513505;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;BA;Cafarnaum;2905305;DTH;103
2019;3;CLARO;09132659000176;Grande Porte;PE;Ouricuri;2609907;DTH;51
2019;3;CLARO;09132659000176;Grande Porte;SC;Iraceminha;4207759;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;SP;Avanhandava;3504404;DTH;161
2019;3;CLARO;09132659000176;Grande Porte;RS;Iraí;4310504;DTH;7
2019;3;CLARO;09132659000176;Grande Porte;PR;Atalaia;4102208;DTH;7
2019;3;CLARO;09132659000176;Grande Porte;MA;Governador Newton Bello;2104651;DTH;23
2019;3;CLARO;09132659000176;Grande Porte;PR;Mandaguari;4114203;DTH;127
2019;3;CLARO;09132659000176;Grande Porte;CE;Marco;2307809;DTH;147
2019;3;CLARO;09132659000176;Grande Porte;BA;Itaberaba;2914703;DTH;92
2019;3;CLARO;09132659000176;Grande Porte;PA;Breu Branco;1501782;DTH;373
2019;3;CLARO;09132659000176;Grande Porte;MG;Gonçalves;3127404;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;GO;Goianira;5208806;DTH;194
2019;3;CLARO;09132659000176;Grande Porte;PA;Novo Progresso;1505031;DTH;581
2019;3;CLARO;09132659000176;Grande Porte;MG;Juramento;3136801;DTH;5
2019;3;CLARO;09132659000176;Grande Porte;SP;Santa Lúcia;3546900;DTH;120
2019;3;CLARO;09132659000176;Grande Porte;BA;Riacho de Santana;2926400;DTH;8
2019;3;CLARO;09132659000176;Grande Porte;PR;Nova Aliança do Ivaí;4116505;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;BA;Casa Nova;2907202;DTH;76
2019;3;CLARO;09132659000176;Grande Porte;RS;Barra do Guarita;4301859;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;MT;Comodoro;5103304;DTH;189
2019;3;CLARO;09132659000176;Grande Porte;MG;Santa Bárbara do Tugúrio;3157302;DTH;8
2019;3;CLARO;09132659000176;Grande Porte;SP;Jumirim;3525854;DTH;27
2019;3;CLARO;09132659000176;Grande Porte;MS;Jaraguari;5004908;DTH;22
2019;3;CLARO;09132659000176;Grande Porte;PA;Conceição do Araguaia;1502707;DTH;349
2019;3;CLARO;09132659000176;Grande Porte;MG;Esmeraldas;3124104;DTH;1092
2019;3;CLARO;09132659000176;Grande Porte;AM;Maraã;1302801;DTH;33
2019;3;CLARO;09132659000176;Grande Porte;AL;Porto Calvo;2707305;DTH;120
2019;3;CLARO;09132659000176;Grande Porte;SP;Itaberá;3521705;DTH;83
2019;3;CLARO;09132659000176;Grande Porte;MG;Porto Firme;3152303;DTH;39
2019;3;CLARO;09132659000176;Grande Porte;RS;Riozinho;4315750;DTH;33
2019;3;CLARO;09132659000176;Grande Porte;PR;Guaraci;4109203;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;PA;Redenção;1506138;DTH;381
2019;3;CLARO;09132659000176;Grande Porte;PR;Santa Maria do Oeste;4123857;DTH;8
2019;3;CLARO;09132659000176;Grande Porte;SP;Itapura;3523008;DTH;83
2019;3;CLARO;09132659000176;Grande Porte;RJ;Nilópolis;3303203;DTH;2296
2019;3;CLARO;09132659000176;Grande Porte;GO;São Luiz do Norte;5220157;DTH;14
2019;3;CLARO;09132659000176;Grande Porte;CE;Antonina do Norte;2300804;DTH;10
2019;3;CLARO;09132659000176;Grande Porte;PR;Jandaia do Sul;4112108;DTH;46
2019;3;CLARO;09132659000176;Grande Porte;MT;Brasnorte;5101902;DTH;179
2019;3;CLARO;09132659000176;Grande Porte;RJ;Resende;3304201;DTH;1228
2019;3;CLARO;09132659000176;Grande Porte;TO;Natividade;1714203;DTH;24
2019;3;CLARO;09132659000176;Grande Porte;BA;Jiquiriçá;2918209;DTH;33
2019;3;CLARO;09132659000176;Grande Porte;PR;Nova América da Colina;4116604;DTH;5
2019;3;CLARO;09132659000176;Grande Porte;RS;Santo Antônio do Planalto;4317756;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;GO;Aparecida de Goiânia;5201405;DTH;2252
2019;3;CLARO;09132659000176;Grande Porte;MS;Rochedo;5007505;DTH;23
2019;3;CLARO;09132659000176;Grande Porte;TO;Centenário;1704105;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;CE;Maracanaú;2307650;DTH;665
2019;3;CLARO;09132659000176;Grande Porte;PR;Figueira;4107751;DTH;14
2019;3;CLARO;09132659000176;Grande Porte;SP;Cananéia;3509908;DTH;420
2019;3;CLARO;09132659000176;Grande Porte;SC;Zortéa;4219853;DTH;7
2019;3;CLARO;09132659000176;Grande Porte;RN;Ouro Branco;2408508;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;MG;Divisópolis;3122454;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;MG;Carneirinho;3114550;DTH;27
2019;3;CLARO;09132659000176;Grande Porte;SC;Praia Grande;4213807;DTH;12
2019;3;CLARO;09132659000176;Grande Porte;SE;Aracaju;2800308;DTH;2140
2019;3;CLARO;09132659000176;Grande Porte;MS;Antônio João;5000906;DTH;30
2019;3;CLARO;09132659000176;Grande Porte;BA;Mirante;2921450;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;SP;Nova Castilho;3532868;DTH;15
2019;3;CLARO;09132659000176;Grande Porte;PA;Novo Repartimento;1505064;DTH;206
2019;3;CLARO;09132659000176;Grande Porte;ES;Jerônimo Monteiro;3203106;DTH;5
2019;3;CLARO;09132659000176;Grande Porte;RS;São José do Ouro;4318606;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;SP;Indiaporã;3520707;DTH;72
2019;3;CLARO;09132659000176;Grande Porte;MA;São Félix de Balsas;2110807;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;MG;Conceição das Alagoas;3117306;DTH;116
2019;3;CLARO;09132659000176;Grande Porte;PA;Curralinho;1502806;DTH;108
2019;3;CLARO;09132659000176;Grande Porte;GO;Palminópolis;5215900;DTH;20
2019;3;CLARO;09132659000176;Grande Porte;CE;Trairi;2313500;DTH;560
2019;3;CLARO;09132659000176;Grande Porte;MG;Ituiutaba;3134202;DTH;385
2019;3;CLARO;09132659000176;Grande Porte;CE;Quiterianópolis;2311264;DTH;12
2019;3;CLARO;09132659000176;Grande Porte;RS;Vista Alegre;4323507;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;MG;Pedra do Anta;3148806;DTH;24
2019;3;CLARO;09132659000176;Grande Porte;SP;Cândido Mota;3510005;DTH;324
2019;3;CLARO;09132659000176;Grande Porte;MT;Canarana;5102702;DTH;336
2019;3;CLARO;09132659000176;Grande Porte;SP;Ibirarema;3519501;DTH;197
2019;3;CLARO;09132659000176;Grande Porte;RJ;Belford Roxo;3300456;DTH;6425
2019;3;CLARO;09132659000176;Grande Porte;MG;Conceição de Ipanema;3117405;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;TO;Nazaré;1714302;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;MG;Recreio;3154101;DTH;36
2019;3;CLARO;09132659000176;Grande Porte;SC;Dona Emma;4205100;DTH;19
2019;3;CLARO;09132659000176;Grande Porte;SP;Campinas;3509502;DTH;13295
2019;3;CLARO;09132659000176;Grande Porte;SP;Vera Cruz;3556602;DTH;241
2019;3;CLARO;09132659000176;Grande Porte;PI;São Luis do Piauí;2210375;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;MT;Cláudia;5103056;DTH;190
2019;3;CLARO;09132659000176;Grande Porte;MA;Alto Parnaíba;2100501;DTH;63
2019;3;CLARO;09132659000176;Grande Porte;MS;Caracol;5002803;DTH;42
2019;3;CLARO;09132659000176;Grande Porte;PB;Conceição;2504405;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;BA;Encruzilhada;2910404;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;PA;Muaná;1504901;DTH;224
2019;3;CLARO;09132659000176;Grande Porte;MA;Lago dos Rodrigues;2105948;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;SP;Cubatão;3513504;DTH;1344
2019;3;CLARO;09132659000176;Grande Porte;GO;Novo Brasil;5215207;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;BA;Mascote;2920908;DTH;13
2019;3;CLARO;09132659000176;Grande Porte;BA;Inhambupe;2913705;DTH;177
2019;3;CLARO;09132659000176;Grande Porte;PE;Tracunhaém;2615508;DTH;95
2019;3;CLARO;09132659000176;Grande Porte;MG;Leandro Ferreira;3138302;DTH;5
2019;3;CLARO;09132659000176;Grande Porte;MG;Oratórios;3145851;DTH;36
2019;3;CLARO;09132659000176;Grande Porte;PB;Sapé;2515302;DTH;48
2019;3;CLARO;09132659000176;Grande Porte;PE;Ibirajuba;2606705;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;TO;Divinópolis do Tocantins;1707108;DTH;16
2019;3;CLARO;09132659000176;Grande Porte;MG;Rio Paranaíba;3155504;DTH;16
2019;3;CLARO;09132659000176;Grande Porte;PE;Frei Miguelinho;2605806;DTH;7
2019;3;CLARO;09132659000176;Grande Porte;MG;Claraval;3116407;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;CE;Missão Velha;2308401;DTH;41
2019;3;CLARO;09132659000176;Grande Porte;RS;Passo do Sobrado;4314076;DTH;28
2019;3;CLARO;09132659000176;Grande Porte;SP;Pilar do Sul;3537909;DTH;148
2019;3;CLARO;09132659000176;Grande Porte;SE;Estância;2802106;DTH;157
2019;3;CLARO;09132659000176;Grande Porte;MG;Alto Jequitibá;3153509;DTH;23
2019;3;CLARO;09132659000176;Grande Porte;SE;Riachão do Dantas;2805802;DTH;12
2019;3;CLARO;09132659000176;Grande Porte;RN;Riacho de Santana;2410801;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;GO;Ipameri;5210109;DTH;84
2019;3;CLARO;09132659000176;Grande Porte;SP;Murutinga do Sul;3532108;DTH;35
2019;3;CLARO;09132659000176;Grande Porte;SP;São José da Bela Vista;3549508;DTH;163
2019;3;CLARO;09132659000176;Grande Porte;PB;São José dos Ramos;2514453;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;SC;Palmeira;4212056;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;GO;Petrolina de Goiás;5216809;DTH;20
2019;3;CLARO;09132659000176;Grande Porte;PE;São José do Egito;2613602;DTH;30
2019;3;CLARO;09132659000176;Grande Porte;RS;Boa Vista das Missões;4302154;DTH;2
2019;3;CLARO;09132659000176;Grande Porte;PE;Camocim de São Félix;2603504;DTH;10
2019;3;CLARO;09132659000176;Grande Porte;RS;Rosário do Sul;4316402;DTH;212
2019;3;CLARO;09132659000176;Grande Porte;MG;Eugenópolis;3124906;DTH;22
2019;3;CLARO;09132659000176;Grande Porte;MG;Frei Gaspar;3126802;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;CE;Itapiúna;2306504;DTH;60
2019;3;CLARO;09132659000176;Grande Porte;MA;Conceição do Lago-Açu;2103554;DTH;15
2019;3;CLARO;09132659000176;Grande Porte;PR;Bom Sucesso do Sul;4103222;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;MA;Amarante do Maranhão;2100600;DTH;5
2019;3;CLARO;09132659000176;Grande Porte;RS;Santo Cristo;4317905;DTH;18
2019;3;CLARO;09132659000176;Grande Porte;PI;Gilbués;2204402;DTH;54
2019;3;CLARO;09132659000176;Grande Porte;PE;Vitória de Santo Antão;2616407;DTH;534
2019;3;CLARO;09132659000176;Grande Porte;PR;Barracão;4102604;DTH;5
2019;3;CLARO;09132659000176;Grande Porte;BA;Cachoeira;2904902;DTH;366
2019;3;CLARO;09132659000176;Grande Porte;MG;Água Boa;3100609;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;MG;Uberaba;3170107;DTH;1147
2019;3;CLARO;09132659000176;Grande Porte;RS;Cruzaltense;4306130;DTH;8
2019;3;CLARO;09132659000176;Grande Porte;SP;Porto Feliz;3540606;DTH;855
2019;3;CLARO;09132659000176;Grande Porte;SC;Saudades;4217303;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;MA;Caxias;2103000;DTH;201
2019;3;CLARO;09132659000176;Grande Porte;PB;Junco do Seridó;2507804;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;RN;Santa Maria;2409332;DTH;14
2019;3;CLARO;09132659000176;Grande Porte;MG;Mato Verde;3141009;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;SE;Nossa Senhora da Glória;2804508;DTH;59
2019;3;CLARO;09132659000176;Grande Porte;GO;Vila Propício;5222302;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;CE;Ocara;2309458;DTH;125
2019;3;CLARO;09132659000176;Grande Porte;RS;São Miguel das Missões;4319158;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;RJ;Itatiaia;3302254;DTH;411
2019;3;CLARO;09132659000176;Grande Porte;MA;Cachoeira Grande;2102374;DTH;3
2019;3;CLARO;09132659000176;Grande Porte;SP;Pederneiras;3536703;DTH;868
2019;3;CLARO;09132659000176;Grande Porte;BA;Igaporã;2913408;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;AL;Satuba;2708907;DTH;50
2019;3;CLARO;09132659000176;Grande Porte;SP;Presidente Prudente;3541406;DTH;1571
2019;3;CLARO;09132659000176;Grande Porte;SP;Diadema;3513801;DTH;4636
2019;3;CLARO;09132659000176;Grande Porte;CE;Quixeramobim;2311405;DTH;444
2019;3;CLARO;09132659000176;Grande Porte;SP;Nipoã;3532702;DTH;67
2019;3;CLARO;09132659000176;Grande Porte;SC;Lontras;4209904;DTH;88
2019;3;CLARO;09132659000176;Grande Porte;CE;Cedro;2303808;DTH;65
2019;3;CLARO;09132659000176;Grande Porte;RS;Rodeio Bonito;4315909;DTH;12
2019;3;CLARO;09132659000176;Grande Porte;MG;Cambuquira;3110707;DTH;77
2019;3;CLARO;09132659000176;Grande Porte;CE;Jati;2307205;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;SC;São João Batista;4216305;DTH;138
2019;3;CLARO;09132659000176;Grande Porte;PR;Alto Paraná;4100608;DTH;36
2019;3;CLARO;09132659000176;Grande Porte;PB;São Bento;2513901;DTH;25
2019;3;CLARO;09132659000176;Grande Porte;RN;São Vicente;2413003;DTH;8
2019;3;CLARO;09132659000176;Grande Porte;PR;Sapopema;4126207;DTH;7
2019;3;CLARO;09132659000176;Grande Porte;RS;Vacaria;4322509;DTH;392
2019;3;CLARO;09132659000176;Grande Porte;MG;Angelândia;3102852;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;MT;Diamantino;5103502;DTH;589
2019;3;CLARO;09132659000176;Grande Porte;MG;Montalvânia;3142700;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;SC;Descanso;4204905;DTH;11
2019;3;CLARO;09132659000176;Grande Porte;PA;Anajás;1500701;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;PB;Pilões;2511608;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;PB;Manaíra;2509008;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;PI;Coivaras;2202737;DTH;6
2019;3;CLARO;09132659000176;Grande Porte;MG;Ibirité;3129806;DTH;1308
2019;3;CLARO;09132659000176;Grande Porte;TO;Aliança do Tocantins;1700350;DTH;22
2019;3;CLARO;09132659000176;Grande Porte;RS;Jacuizinho;4310876;DTH;4
2019;3;CLARO;09132659000176;Grande Porte;PR;Rancho Alegre;4121307;DTH;9
2019;3;CLARO;09132659000176;Grande Porte;MG;Presidente Olegário;3153400;DTH;16
2019;3;CLARO;09132659000176;Grande Porte;SP;São José dos Campos;3549904;DTH;3593
2019;3;CLARO;09132659000176;Grande Porte;PB;Damião;2505352;DTH;1
2019;3;CLARO;09132659000176;Grande Porte;SP;Fernandópolis;3515509;DTH;887
2019;3;CLARO;09132659000176;Grande Porte;CE;Uruoca;2313906;DTH;56
2019;3;CLARO;09132659000176;Grande Porte;SP;Tarumã;3553955;DTH;259
2019;3;CLARO;09132659000176;Grande Porte;CE;Chorozinho;2303956;DTH;71
2019;3;CLARO;09132659000176;Grande Porte;RJ;Duas Barras;3301603;DTH;31
2019;3;CLARO;09132659000176;Grande Porte;PR;Itaguajé;4110904;DTH;12
